M,adv_a_position,adv_per_query,attack,both_sides,correct_answer_pct,dataset,experiment_full_name,false_removal_rate,incorrect_answer_pct,inference_time,model,no_questions,removal,repeat,retriver,score,success_injection_rate,success_removal_rate,top_k
10,end,3,hotflip,1,69.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.13%,12.00%,31.84,mistralai/Mistral,1,drift,10,contriever,dot,0.03%,0.95%,5
10,start,3,hotflip,1,18.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_none-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,78.00%,8.74,mistralai/Mistral,1,none,10,contriever,dot,0.60%,,5
10,end,3,hotflip,1,25.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_none-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,71.00%,7.63,mistralai/Mistral,1,none,10,contriever,dot,0.60%,,5
10,start,3,hotflip,1,12.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,87.00%,5.27,mistralai/Mistral,1,none,10,contriever,cos,0.60%,,5
10,end,3,hotflip,1,19.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,80.00%,5.23,mistralai/Mistral,1,none,10,contriever,cos,0.60%,,5
10,start,3,none,1,75.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,5.00%,10.06,mistralai/Mistral,1,none,10,contriever,dot,0.00%,,5
10,end,3,none,1,75.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,5.00%,10.26,mistralai/Mistral,1,none,10,contriever,dot,0.00%,,5
10,end,3,none,1,67.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,7.00%,4.86,mistralai/Mistral,1,none,10,contriever,cos,0.00%,,5
10,start,3,none,1,67.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,7.00%,4.82,mistralai/Mistral,1,none,10,contriever,cos,0.00%,,5
10,start,3,none,1,73.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.08%,7.00%,24.40,mistralai/Mistral,1,drift,10,contriever,dot,0.00%,1.00%,5
10,end,3,none,1,73.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.08%,7.00%,24.02,mistralai/Mistral,1,drift,10,contriever,dot,0.00%,1.00%,5
10,end,3,none,1,72.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.18%,6.00%,14.73,mistralai/Mistral,1,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,start,3,none,1,72.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.18%,6.00%,15.25,mistralai/Mistral,1,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,end,5,hotflip,1,65.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.17%,16.00%,44.16,mistralai/Mistral,1,drift,10,contriever,dot,0.05%,0.95%,5
10,start,5,hotflip,1,68.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.09%,14.00%,45.82,mistralai/Mistral,1,drift,10,contriever,dot,0.03%,0.97%,5
10,start,5,hotflip,1,66.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.23%,9.00%,23.99,mistralai/Mistral,1,kmeans_ngram,10,contriever,dot,0.01%,0.99%,5
10,end,5,hotflip,1,68.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.22%,8.00%,19.81,mistralai/Mistral,1,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,start,1,hotflip,1,72.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.08%,9.00%,27.07,mistralai/Mistral,1,drift,10,contriever,dot,0.00%,0.98%,5
10,end,1,hotflip,1,70.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.10%,9.00%,26.86,mistralai/Mistral,1,drift,10,contriever,dot,0.01%,0.97%,5
10,start,1,hotflip,1,39.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.19%,55.00%,22.19,mistralai/Mistral,1,kmeans_ngram,10,contriever,dot,0.19%,0.05%,5
10,end,1,hotflip,1,47.00%,hotpotqa,dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.19%,48.00%,16.78,mistralai/Mistral,1,kmeans_ngram,10,contriever,dot,0.19%,0.04%,5
10,start,3,none,1,67.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_all-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,2.00%,4.75,meta,1,all,10,contriever,dot,0.00%,,5
10,start,1,hotflip,0,30.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,65.00%,21.68,meta,0,drift,10,contriever,cos,0.20%,0.01%,5
10,end,5,hotflip,0,7.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.09%,91.00%,36.14,meta,0,drift,10,contriever,cos,0.98%,0.00%,5
10,start,5,hotflip,0,1.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,98.00%,35.64,meta,0,drift,10,contriever,cos,0.92%,0.01%,5
10,end,3,hotflip,0,18.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.09%,81.00%,28.78,meta,0,drift,10,contriever,cos,0.60%,0.00%,5
10,end,1,hotflip,0,30.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.09%,65.00%,21.94,meta,0,drift,10,contriever,cos,0.20%,0.00%,5
10,start,3,hotflip,0,10.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,88.00%,28.53,meta,0,drift,10,contriever,cos,0.58%,0.01%,5
10,start,1,hotflip,0,29.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.20%,64.00%,10.00,meta,0,kmeans_ngram,10,contriever,cos,0.18%,0.08%,5
10,start,3,hotflip,0,61.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.24%,7.00%,10.64,meta,0,kmeans_ngram,10,contriever,cos,0.01%,0.98%,5
10,start,3,hotflip,1,18.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,81.00%,4.87,meta,1,none,10,contriever,dot,0.60%,,5
10,end,3,hotflip,1,19.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,79.00%,4.84,meta,1,none,10,contriever,dot,0.60%,,5
10,start,3,hotflip,1,10.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,88.00%,4.09,meta,1,none,10,contriever,cos,0.58%,,5
10,end,3,hotflip,1,18.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,81.00%,3.70,meta,1,none,10,contriever,cos,0.60%,,5
10,start,3,none,1,71.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,0.00%,7.30,meta,1,none,10,contriever,dot,0.00%,,5
10,end,3,none,1,71.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,0.00%,7.41,meta,1,none,10,contriever,dot,0.00%,,5
10,start,3,none,1,64.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,1.00%,3.72,meta,1,none,10,contriever,cos,0.00%,,5
10,end,3,none,1,64.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,1.00%,3.49,meta,1,none,10,contriever,cos,0.00%,,5
10,start,5,hotflip,0,63.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.24%,6.00%,13.39,meta,0,kmeans_ngram,10,contriever,cos,0.01%,0.99%,5
10,end,1,hotflip,0,33.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.22%,58.00%,9.36,meta,0,kmeans_ngram,10,contriever,cos,0.18%,0.09%,5
10,end,3,hotflip,0,62.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.23%,3.00%,11.02,meta,0,kmeans_ngram,10,contriever,cos,0.00%,0.99%,5
10,end,5,hotflip,0,65.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.24%,4.00%,12.46,meta,0,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,start,1,hotflip,0,70.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.05%,0.00%,24.40,meta,0,drift,10,contriever,dot,0.00%,0.98%,5
10,start,5,hotflip,0,61.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.05%,14.00%,37.71,meta,0,drift,10,contriever,dot,0.04%,0.96%,5
10,start,3,hotflip,0,67.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.05%,4.00%,30.86,meta,0,drift,10,contriever,dot,0.01%,0.98%,5
10,end,1,hotflip,0,68.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.05%,5.00%,31.05,meta,0,drift,10,contriever,dot,0.01%,0.94%,5
10,end,5,hotflip,0,64.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.05%,9.00%,48.95,meta,0,drift,10,contriever,dot,0.05%,0.95%,5
10,end,3,hotflip,0,65.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.05%,8.00%,41.14,meta,0,drift,10,contriever,dot,0.03%,0.96%,5
10,start,1,hotflip,0,36.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.12%,57.00%,13.75,meta,0,kmeans_ngram,10,contriever,dot,0.19%,0.03%,5
10,start,3,hotflip,0,55.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.12%,13.00%,18.74,meta,0,kmeans_ngram,10,contriever,dot,0.06%,0.90%,5
10,start,5,hotflip,0,58.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.12%,9.00%,19.81,meta,0,kmeans_ngram,10,contriever,dot,0.03%,0.97%,5
10,end,1,hotflip,0,34.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.12%,58.00%,14.91,meta,0,kmeans_ngram,10,contriever,dot,0.19%,0.03%,5
10,end,3,hotflip,0,62.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.12%,8.00%,16.44,meta,0,kmeans_ngram,10,contriever,dot,0.05%,0.92%,5
10,end,5,hotflip,0,62.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.12%,6.00%,17.38,meta,0,kmeans_ngram,10,contriever,dot,0.02%,0.98%,5
10,end,3,none,0,65.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.09%,1.00%,17.38,meta,0,drift,10,contriever,cos,0.00%,1.00%,5
10,start,3,none,0,65.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,1.00%,17.05,meta,0,drift,10,contriever,cos,0.00%,1.00%,5
10,start,3,none,0,66.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.20%,2.00%,9.03,meta,0,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,end,3,none,0,66.00%,nq,dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.20%,2.00%,9.06,meta,0,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,start,3,none,1,72.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_all-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,7.00%,2.26,meta,1,all,10,contriever,dot,0.00%,,5
10,start,3,hotflip,1,77.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.08%,11.00%,29.44,meta,1,drift,10,contriever,dot,0.02%,0.97%,5
10,end,3,hotflip,1,75.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.16%,10.00%,21.30,meta,1,drift,10,contriever,dot,0.05%,0.92%,5
10,start,3,hotflip,1,21.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,75.00%,4.27,meta,1,none,10,contriever,dot,0.59%,,5
10,end,3,hotflip,1,27.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,69.00%,3.97,meta,1,none,10,contriever,dot,0.59%,,5
10,start,3,hotflip,1,26.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,69.00%,3.54,meta,1,none,10,contriever,cos,0.50%,,5
10,end,3,hotflip,1,23.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,71.00%,4.77,meta,1,none,10,contriever,cos,0.58%,,5
10,end,3,none,1,79.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,5.00%,5.44,meta,1,none,10,contriever,dot,0.00%,,5
10,start,3,none,1,79.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,5.00%,5.38,meta,1,none,10,contriever,dot,0.00%,,5
10,end,3,none,1,80.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,,5.00%,4.10,meta,1,none,10,contriever,cos,0.00%,,5
10,start,3,none,1,80.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,5.00%,4.21,meta,1,none,10,contriever,cos,0.00%,,5
10,start,3,none,1,80.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.09%,5.00%,22.98,meta,1,drift,10,contriever,dot,0.00%,1.00%,5
